Time,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
0.5660000000000001,-2.6791339748949676,-6.9861870989979,1.56504903773939,6.64476719356648,1.776272897627095
0.5680000000000001,-2.12889645782535,-6.944802909201345,2.4174386142820103,6.099540088091558,1.9097290894932875
0.5700000000000001,-1.545084971874727,-6.6573956140660675,3.2149607698739997,5.476376847429481,1.984229402628957
0.5720000000000001,-0.9369065729286161,-6.13414676030705,3.9395145345177465,4.7832398644601195,1.9974739132120347
0.5740000000000001,-0.31395259764656325,-5.3935926994305206,4.574655066068713,4.028985613086053,1.949053745573152
0.5760000000000001,0.3139525976465669,-4.461967928240809,5.105966890768165,3.2232514857092647,1.8404636947317397
0.578,0.9369065729286197,-3.372275718712057,5.52139108419521,2.376332652616295,1.675056080084286
0.58,1.5450849718747304,-2.1631189606247174,5.811498966771776,1.4990505166858126,1.4579372548428315
0.582,2.1288964578253537,-0.8773326349502013,5.9697061018878,0.6026144442234771,1.1958099661150425
0.584,2.679133974894971,0.4395336367051389,5.992421739636106,-0.30152146135946145,0.8967664321800768
0.586,3.187119948743435,1.7408292101538991,5.87913031430549,-1.2018047129660423,0.5700385249399591
0.588,3.644843137107043,2.9804550409554453,5.632403145923249,-2.086732050319162,0.22571276974697813
0.59,4.045084971874722,4.114496766047269,5.257840080263195,-2.9449964214774114,-0.12558103905861845
0.592,4.381533400219304,5.102780391949823,4.763942391887037,-3.765631457322649,-0.4729979940474338
0.594,4.648882429441245,5.91029547851407,4.161919834876838,-4.5381515930140415,-0.8058128714273166
0.596,4.842915805643155,6.508435401217741,3.4654362205336264,-5.252686046023642,-1.1137512329763735
0.598,4.960573506572389,6.876010755100806,2.6902992965402293,-5.9001049388653835,-1.3873066116256023
0.6,5.0,7.0,1.8541019662496947,-6.472135954999573,-1.6180339887498925
0.602,4.96057350657239,6.87601075510083,0.9758229911693255,-6.9614700373562,-1.7988105031327368
0.604,4.842915805643159,6.50843540121779,0.07539623930015359,-7.361854778926959,-1.9240553431721703
0.606,4.648882429441264,5.910295478514139,-0.8267417441078195,-7.668174312139005,-1.989902033962599
0.608,4.381533400219329,5.102780391949912,-1.710115574819835,-7.876514676233642,-1.9943178005212283
0.61,4.045084971874752,4.114496766047375,-2.554675749390403,-7.984213827426172,-1.9371663222572622
0.612,3.644843137107077,2.9804550409555635,-3.3412536989291217,-7.989895652848141,-1.8202119413699944
0.614,3.187119948743446,1.7408292101540253,-4.051996848726131,-7.893487553662946,-1.6470651952568554
0.616,2.679133974894983,0.439533636705269,-4.670773809402119,-7.696221372688689,-1.423071354418577
0.618,2.128896457825367,-0.8773326349500719,-5.183540503157009,-7.400617654675667,-1.155145406844537
0.62,1.5450849718747444,-2.163118960624593,-5.578658915329502,-7.010453440350911,-0.8515585831301543
0.622,0.9369065729286341,-3.3722757187119425,-5.847161236719455,-6.530714005737474,-0.5216830125797972
0.624,0.31395259764658157,-4.461967928240785,-5.982953401563684,-5.96752916339346,-0.1757023931014974
0.626,-0.3139525976465486,-5.3935926994305,-5.982953401563685,-5.328094939474015,0.17570239310148178
0.628,-0.9369065729286017,-6.1341467603070345,-5.84716123671946,-4.620581627378144,0.5216830125797958
0.63,-1.5450849718747466,-6.657395614066059,-5.578658915329509,-3.8540293928137244,0.8515585831301401
0.632,-2.1288964578253693,-6.94480290920134,-5.183540503157021,-3.0382327641744107,1.155145406844536
0.634,-2.6791339748949854,-6.9861870989979025,-4.6707738094021325,-2.1836154841386035,1.4230713544185658
0.636,-3.1871199487434483,-6.780082127900431,-4.051996848726148,-1.3010973215590698,1.6470651952568547
0.638,-3.6448431371070544,-6.333789367262151,-3.3412536989291404,-0.4019545454381569,1.820211941369988
0.64,-4.045084971874733,-5.663118960624642,-2.554675749390423,0.5023241562345071,1.937166322257262
0.642,-4.381533400219312,-4.791829741500856,-1.7101155748198562,1.400184471802209,1.9943178005212283
0.644,-4.648882429441252,-3.750787564853003,-0.8267417441078413,2.28015409975981,1.9899020339626006
0.646,-4.842915805643151,-2.576871868792759,0.07539623930013153,3.1309893346976208,1.9240553431721708
0.648,-4.960573506572391,-1.3116692021001182,0.9758229911693038,3.9418187323863343,1.7988105031327437
0.65,-5.0,-2.9150926684163126e-14,1.8541019662496736,4.702282018339787,1.6180339887498933
0.652,-4.960573506572389,1.3116692021000607,2.690299296540209,5.402662464968198,1.3873066116256134
0.654,-4.8429158056431545,2.5768718687927046,3.4654362205336087,6.034011045888833,1.1137512329763748
0.656,-4.648882429441257,3.750787564852953,4.161919834876823,6.588260781027421,0.805812871427331
0.658,-4.38153340021932,4.7918297415008135,4.763942391887023,7.058329811479629,0.4729979940474491
0.66,-4.045084971874742,5.663118960624607,5.257840080263184,7.438211887106013,0.12558103905861992
0.662,-3.6448431371070655,6.333789367262126,5.6324031459232415,7.723053110666193,-0.22571276974696253
0.664,-3.187119948743433,6.780082127900416,5.879130314305485,7.909213957903313,-0.5700385249399577
0.666,-2.679133974894969,6.986187098997899,5.9924217396361055,7.9943157811247145,-0.8967664321800627
0.668,-2.1288964578253515,6.944802909201347,5.969706101887802,7.977271202084911,-1.1958099661150414
0.67,-1.5450849718747282,6.657395614066076,5.811498966771781,7.858298005829508,-1.4579372548428209
0.672,-0.9369065729286173,6.134146760307063,5.521391084195219,7.638916357973141,-1.6750560800842853
0.674,-0.3139525976465645,5.393592699430537,5.105966890768154,7.321929380967337,-1.8404636947317445
0.676,0.3139525976465657,4.4619679282408296,4.574655066068672,6.911387337542678,-1.9490537455731547
0.678,0.9369065729286185,3.3722757187120376,3.9395145345177314,6.412535878967007,-1.9974739132120354
0.68,1.5450849718747293,2.163118960624696,3.214960769873983,5.831749019371284,-1.9842294026289555
0.682,2.128896457825385,0.8773326349501298,2.4174386142819526,5.176447692555546,-1.9097290894932837
0.684,2.679133974895,-0.43953363670516116,1.5650490377393704,4.455004931905494,-1.7762728976270892
0.686,3.1871199487434607,-1.7408292101539207,0.677138309240892,3.676638884971892,-1.5879807972956668
0.6880000000000001,3.644843137107067,-2.9804550409555106,-0.2261410960196343,2.8512950297059936,-1.3506656162420498
0.6900000000000001,4.045084971874743,-4.114496766047287,-1.124287887514361,1.9895190973188253,-1.0716535899579889
0.6920000000000001,4.381533400219321,-5.102780391949838,-1.9969172671379196,1.1023223254770906,-0.7595581910435913
0.6940000000000001,4.648882429441258,-5.910295478514108,-2.8242235929920207,0.20104076354668535,-0.4240142198441053
0.6960000000000001,4.842915805643155,-6.508435401217749,-3.5874298983451256,-0.7028095724059603,-0.07538036533985851
0.6980000000000001,4.960573506572389,-6.876010755100828,-4.269214063255713,-1.5976798441152713,0.275580581369279
0.7000000000000001,5.0,-7.0,-4.8541019662497025,-2.4721359549995947,0.6180339887499038
0.7020000000000001,4.960573506572386,-6.876010755100825,-5.328818692881275,-3.3150046479462882,0.9414078643306667
0.704,4.842915805643159,-6.508435401217781,-5.682589829968453,-4.115516270252018,1.235719226180664
0.706,4.648882429441264,-5.910295478514154,-5.907386007175231,-4.863442381556812,1.491882290848355
0.708,4.381533400219329,-5.102780391949965,-5.998105135699799,-5.549226446502412,1.70198896358938
0.71,4.045084971874752,-4.114496766047357,-5.952688207886872,-6.164105942206289,1.8595529717764974
0.712,3.6448431371070784,-2.9804550409555883,-5.772166029516518,-6.700224320337113,1.9597101047684922
0.714,3.187119948743474,-1.7408292101541,-5.460635824109984,-7.150731393210093,1.9993683785665997
0.716,2.6791339748949845,-0.43953363670524676,-5.02516824025287,-7.50987086123098,1.9773034894758295
0.718,2.128896457825368,0.8773326349500448,-4.475646872545098,-7.773053863317383,1.8941966099894896
0.72,1.5450849718747457,2.16311896062452,-3.8245439384921545,-7.936917610515819,1.7526133600877323
0.722,0.9369065729286353,3.372275718711962,-3.0866372026890687,-7.999368353630529,1.5569246031340493
0.724,0.31395259764658284,4.461967928240764,-2.278674573130812,-7.959608135850405,1.3131715115059217
0.726,-0.31395259764654737,5.393592699430451,-1.4189939821423672,-7.818144988545555,1.0288790675630175
0.728,-0.9369065729286004,6.134146760307022,-0.5271071793044922,-7.576786439957965,0.7128237574265135
0.73,-1.5450849718747117,6.65739561406605,0.37674311717587594,-7.23861641972817,0.3747626291714556
0.732,-2.128896457825336,6.94480290920133,1.2720426595323102,-6.807955854357552,0.02513207976670512
0.734,-2.6791339748949845,6.986187098997904,2.1384712722794745,-6.290307457092971,-0.3252743303897737
0.736,-3.187119948743447,6.780082127900438,2.956364049289747,-5.692285417674305,-0.6656390890459589
0.738,-3.644843137107054,6.333789367262184,3.7071576785419933,-5.021530890325628,-0.9854546830965755
0.74,-4.045084971874732,5.663118960624658,4.373811764528448,-4.286614359831998,-1.2748479794973777
0.742,-4.381533400219312,4.791829741500877,4.941195585770564,-3.4969261332074897,-1.5248850220228984
0.744,-4.648882429441251,3.750787564853068,5.396431509398219,-2.6625563561839205,-1.727846834385662
0.746,-4.842915805643151,2.576871868792784,5.7291872684798495,-1.7941660875950773,-1.8774677153077444
0.748,-4.960573506572386,1.311669202100145,5.931910468427485,-0.9028510789878813,-1.96912866905841
0.75,-5.0,1.0632967221718308e-13,6.0,-2.743704014599342e-14,-2.0
0.752,-4.960573506572389,-1.311669202100034,5.931910468427488,0.9028510789878268,-1.9691286690584093
0.754,-4.842915805643155,-2.576871868792679,5.729187268479857,1.7941660875950238,-1.8774677153077528
0.756,-4.648882429441258,-3.7507875648529727,5.396431509398231,2.662556356183869,-1.727846834385674
0.758,-4.381533400219321,-4.791829741500794,4.941195585770579,3.4969261332074404,-1.524885022022896
0.76,-4.045084971874743,-5.663118960624591,4.373811764528467,4.286614359831952,-1.2748479794973746
0.762,-3.644843137107067,-6.333789367262136,3.707157678542014,5.021530890325585,-0.9854546830965968
0.764,-3.1871199487434607,-6.780082127900409,2.9563640492897703,5.692285417674266,-0.665639089045982
0.766,-2.679133974895,-6.986187098997897,2.1384712722794994,6.290307457092937,-0.3252743303897699
0.768,-2.1288964578253524,-6.9448029092013455,1.2720426595323362,6.807955854357523,0.025132079766709045
0.77,-1.5450849718747293,-6.657395614066084,0.3767431171759023,7.238616419728147,0.3747626291714594
0.772,-0.9369065729286185,-6.134146760307076,-0.5271071793044659,7.576786439957948,0.7128237574264906
0.774,-0.3139525976465657,-5.393592699430523,-1.4189939821423414,7.818144988545543,1.0288790675630086
0.776,0.3139525976465645,-4.461967928240851,-2.278674573130788,7.9596081358504,1.313171511505914
0.778,0.9369065729286173,-3.3722757187120616,-3.0866372026890456,7.999368353630529,1.556924603134052
0.78,1.5450849718747282,-2.1631189606246277,-3.8245439384921345,7.936917610515825,1.7526133600877205
0.782,2.1288964578253515,-0.877332634950157,-4.475646872545081,7.773053863317396,1.8941966099894862
0.784,2.679133974894969,0.4395336367051338,-5.025168240252856,7.509870861230999,1.977303489475828
0.786,3.1871199487434603,1.7408292101539904,-5.460635824109973,7.150731393210118,1.9993683785665999
0.788,3.6448431371070655,2.9804550409554857,-5.7721660295165105,6.700224320337143,1.9597101047684913
0.79,4.045084971874742,4.1144967660472656,-5.952688207886869,6.164105942206325,1.8595529717765065
0.792,4.38153340021932,5.102780391949887,-5.9981051356998,5.549226446502451,1.7019889635893855
0.794,4.648882429441257,5.910295478514093,-5.907386007175235,4.8634423815568555,1.491882290848362
0.796,4.8429158056431545,6.5084354012177394,-5.682589829968461,4.115516270252065,1.2357192261806609
0.798,4.960573506572389,6.876010755100824,-5.328818692881267,3.3150046479462865,0.9414078643306757
0.8,5.0,7.0,-4.854101966249693,2.472135954999593,0.6180339887499
0.802,4.960573506572387,6.876010755100831,-4.269214063255701,1.5976798441152695,0.2755805813692751
0.804,4.842915805643151,6.5084354012177545,-3.5874298983451123,0.7028095724059584,-0.07538036533987663
0.806,4.648882429441252,5.910295478514116,-2.8242235929920065,-0.20104076354668732,-0.424014219844123
0.808,4.381533400219312,5.102780391949916,-1.9969172671379045,-1.1023223254770926,-0.759558191043595
0.81,4.045084971874733,4.114496766047298,-1.1242878875143452,-1.9895190973188273,-1.0716535899579922
0.812,3.6448431371070544,2.980455040955523,-0.22614109601957552,-2.8512950297059954,-1.3506656162420527
0.8140000000000001,3.1871199487434483,1.7408292101540301,0.677138309240908,-3.6766388849718936,-1.5879807972956779
0.8160000000000001,2.6791339748949854,0.43953363670517487,1.565049037739386,-4.455004931905496,-1.7762728976270974
0.8180000000000001,2.1288964578253693,-0.8773326349501163,2.4174386142820063,-5.176447692555548,-1.9097290894932848
0.8200000000000001,1.5450849718747128,-2.163118960624588,3.2149607698739966,-5.831749019371286,-1.984229402628956
0.8220000000000001,0.9369065729286017,-3.3722757187120256,3.939514534517743,-6.412535878967008,-1.9974739132120345
0.8240000000000001,0.3139525976465486,-4.46196792824082,4.5746550660687095,-6.911387337542679,-1.9490537455731507
0.8260000000000001,-0.31395259764658157,-5.393592699430497,5.105966890768162,-7.321929380967338,-1.840463694731743
0.8280000000000001,-0.9369065729286341,-6.134146760307057,5.5213910841952245,-7.638916357973142,-1.675056080084283
0.8300000000000001,-1.5450849718747444,-6.657395614066072,5.811498966771795,-7.858298005829508,-1.4579372548428182
0.8320000000000001,-2.128896457825367,-6.944802909201339,5.9697061018878035,-7.9772712020849115,-1.1958099661150268
0.834,-2.6791339748949534,-6.986187098997906,5.992421739636107,-7.9943157811247145,-0.8967664321800719
0.836,-3.187119948743419,-6.780082127900444,5.87913031430549,-7.9092139579033125,-0.570038524939954
0.838,-3.6448431371070527,-6.3337893672621535,5.632403145923251,-7.723053110666192,-0.22571276974698687
0.84,-4.045084971874731,-5.663118960624674,5.257840080263197,-7.4382118871060126,0.12558103905860965
0.842,-4.381533400219311,-4.791829741500896,4.763942391887039,-7.058329811479628,0.4729979940474391
0.844,-4.648882429441251,-3.750787564853007,4.161919834876842,-6.5882607810274205,0.8058128714273216
0.846,-4.84291580564315,-2.57687186879281,3.4654362205336304,-6.034011045888832,1.1137512329763781
0.848,-4.960573506572386,-1.3116692021001721,2.690299296540233,-5.402662464968197,1.3873066116255959
0.85,-5.0,-3.4294443240582e-14,1.8541019662497393,-4.702282018339786,1.6180339887498874
0.852,-4.960573506572393,1.311669202100007,0.9758229911693299,-3.9418187323863325,1.7988105031327393
0.854,-4.842915805643155,2.5768718687926535,0.07539623930011537,-3.130989334697619,1.9240553431721719
0.856,-4.648882429441258,3.750787564852949,-0.8267417441077729,-2.2801540997598084,1.9899020339625981
0.858,-4.381533400219321,4.791829741500774,-1.7101155748198307,-1.400184471802207,1.994317800521229
0.86,-4.0450849718747435,5.663118960624575,-2.5546757493904377,-0.5023241562345051,1.9371663222572644
0.862,-3.6448431371070673,6.333789367262124,-3.341253698929083,0.4019545454381589,1.8202119413699922
0.864,-3.187119948743462,6.780082127900402,-4.0519968487261275,1.3010973215590718,1.6470651952568525
0.866,-2.679133974895001,6.9861870989978945,-4.670773809402142,2.1836154841386053,1.4230713544185831
0.868,-2.1288964578253857,6.944802909201348,-5.183540503156985,3.0382327641744125,1.1551454068445441
0.87,-1.5450849718747641,6.657395614066093,-5.578658915329499,3.854029392813726,0.8515585831301494
0.872,-0.9369065729286197,6.13414676030709,-5.847161236719464,4.620581627378145,0.521683012579792
0.874,-0.3139525976465669,5.39359269943054,-5.982953401563679,5.328094939474017,0.1757023931015062
0.876,0.31395259764656325,4.461967928240872,-5.982953401563686,5.967529163393461,-0.175702393101473
0.878,0.9369065729286161,3.3722757187120855,-5.847161236719462,6.530714005737476,-0.5216830125797872
0.88,1.545084971874727,2.1631189606246535,-5.578658915329527,7.010453440350912,-0.851558583130145
0.882,2.12889645782535,0.8773326349501842,-5.1835405031570225,7.400617654675667,-1.1551454068445401
0.884,2.6791339748949676,-0.43953363670510637,-4.670773809402135,7.696221372688689,-1.4230713544185596
0.886,3.1871199487434323,-1.740829210153964,-4.051996848726182,7.893487553662946,-1.6470651952568496
0.888,3.644843137107065,-2.980455040955461,-3.341253698929144,7.989895652848141,-1.8202119413699902
0.89,4.045084971874741,-4.1144967660472425,-2.554675749390427,7.984213827426172,-1.9371663222572633
0.892,4.38153340021932,-5.102780391949868,-1.7101155748199013,7.876514676233641,-1.9943178005212288
0.894,4.648882429441256,-5.910295478514079,-0.8267417441078456,7.668174312139004,-1.9899020339626015
0.896,4.8429158056431545,-6.508435401217729,0.07539623930012714,7.361854778926959,-1.9240553431721732
0.898,4.960573506572389,-6.876010755100818,0.9758229911692573,6.961470037356199,-1.7988105031327415
0.9,5.0,-7.0,1.8541019662496694,6.4721359549995725,-1.61803398874989
0.902,4.960573506572391,-6.876010755100836,2.6902992965402053,5.900104938865383,-1.3873066116256199
0.904,4.842915805643161,-6.508435401217765,3.4654362205335705,5.2526860460236415,-1.1137512329763821
0.906,4.648882429441252,-5.91029547851413,4.161919834876819,4.538151593014041,-0.805812871427326
0.908,4.381533400219313,-5.102780391949935,4.763942391887021,3.7656314573226477,-0.4729979940474438
0.91,4.045084971874734,-4.114496766047321,5.257840080263161,2.9449964214774096,-0.12558103905861454
0.912,3.6448431371070553,-2.980455040955548,5.632403145923241,2.0867320503191604,0.22571276974695378
0.914,3.1871199487434487,-1.7408292101540568,5.879130314305485,1.2018047129660403,0.5700385249399492
0.916,2.6791339748949867,-0.4395336367052023,5.992421739636103,0.3015214613594595,0.8967664321800676
0.918,2.12889645782537,0.877332634950089,5.969706101887803,-0.6026144442234791,1.1958099661150456
0.92,1.545084971874748,2.163118960624562,5.811498966771783,-1.4990505166858146,1.457937254842815
0.922,0.9369065729286377,3.3722757187120016,5.521391084195237,-2.3763326526162967,1.6750560800842804
0.924,0.3139525976465498,4.461967928240798,5.105966890768157,-3.2232514857093184,1.840463694731741
0.926,-0.3139525976465804,5.39359269943048,4.574655066068675,-4.028985613086103,1.949053745573156
0.928,-0.9369065729286329,6.134146760307043,3.9395145345177665,-4.7832398644601675,1.9974739132120356
0.93,-1.545084971874743,6.657395614066064,3.2149607698739864,-5.476376847429524,1.9842294026289566
0.932,-2.1288964578253657,6.944802909201337,2.4174386142819566,-6.099540088091596,1.9097290894932863
0.934,-2.6791339748949823,6.986187098997901,1.5650490377394157,-6.644767193566513,1.7762728976270867
0.936,-3.1871199487434456,6.780082127900426,0.6771383092408964,-7.1050915905083665,1.5879807972956634
0.9380000000000001,-3.644843137107052,6.333789367262165,-0.2261410960196299,-7.474631539652904,1.3506656162420563
0.9400000000000001,-4.0450849718747515,5.663118960624631,-1.1242878875143987,-7.748665289029055,1.0716535899579962
0.9420000000000001,-4.381533400219328,4.791829741500844,-1.9969172671379154,-7.923691405573213,0.7595581910435996
0.9440000000000001,-4.648882429441263,3.75078756485303,-2.8242235929920168,-7.9974735142664,0.42401421984410004
0.9460000000000001,-4.842915805643159,2.576871868792743,-3.5874298983451562,-7.969068873145377,0.07538036533985312
0.9480000000000001,-4.96057350657239,1.311669202100101,-4.26921406325571,-7.83884041907397,-0.27558058136927027
0.9500000000000001,-5.0,6.173519727039496e-14,-4.8541019662497,-7.60845213036122,-0.6180339887498955
0.9520000000000001,-4.960573506572389,-1.3116692021000778,-5.328818692881292,-7.280847765479955,-0.9414078643306714
0.9540000000000001,-4.842915805643156,-2.5768718687927206,-5.682589829968466,-6.860213249549204,-1.2357192261806795
0.9560000000000001,-4.648882429441259,-3.750787564852926,-5.907386007175237,-6.351923189182666,-1.4918822908483778
0.9580000000000001,-4.381533400219305,-4.791829741500826,-5.998105135699801,-5.762472199103236,-1.7019889635893828
0.96,-4.0450849718747435,-5.663118960624559,-5.952688207886867,-5.099391917989539,-1.859552971776494
0.962,-3.644843137107068,-6.333789367262112,-5.772166029516531,-4.371154773874176,-1.9597101047684904
0.964,-3.1871199487434634,-6.780082127900396,-5.4606358241099855,-3.5870657287202823,-1.9993683785665997
0.966,-2.6791339748950023,-6.986187098997894,-5.0251682402528495,-2.7571433853961613,-1.9773034894758286
0.968,-2.128896457825387,-6.944802909201352,-4.475646872545129,-1.891991976189823,-1.8941966099894878
0.97,-1.5450849718747652,-6.657395614066102,-3.824543938492158,-1.0026658685144594,-1.7526133600877365
0.972,-0.9369065729286558,-6.134146760307103,-3.086637202689036,-0.10052831906684596,-1.556924603134055
0.974,-0.31395259764660355,-5.393592699430558,-2.2786745731308558,0.8028937188096946,-1.3131715115059177
0.976,0.313952597646562,-4.4619679282408935,-1.4189939821423714,1.6960568793764137,-1.0288790675630128
0.978,0.9369065729286148,-3.3722757187121095,-0.5271071793044542,2.5675488784576537,-0.7128237574265217
0.98,1.5450849718747257,-2.1631189606246797,0.376743117175829,3.4062343325205604,-0.37476262917146425
0.982,2.1288964578253493,-0.8773326349502116,1.272042659532306,4.201397039690346,-0.02513207976671394
0.984,2.6791339748949667,0.439533636705079,2.13847127227951,4.942876904722658,0.32527433038976505
0.986,3.187119948743431,1.7408292101539373,2.9563640492897063,5.6211997583907785,0.6656390890459774
0.988,3.6448431371070393,2.980455040955436,3.70715767854199,6.227698412536174,0.9854546830965678
0.99,4.0450849718747195,4.114496766047221,4.373811764528474,6.75462340401611,1.2748479794973708
0.992,4.381533400219319,5.10278039194985,4.941195585770537,7.19524201253096,1.5248850220228929
0.994,4.648882429441256,5.910295478514064,5.396431509398218,7.543924287142909,1.7278468343856717
0.996,4.8429158056431545,6.508435401217719,5.72918726847986,7.796214982292613,1.8774677153077413
0.998,4.960573506572389,6.876010755100813,5.931910468427477,7.948890484160065,1.9691286690584084
1.0,5.0,7.0,6.0,8.0,2.0
1.002,4.960573506572391,6.876010755100841,5.931910468427482,7.948890484160069,1.9691286690584109
1.004,4.842915805643161,6.508435401217775,5.729187268479871,7.7962149822926206,1.8774677153077461
1.006,4.648882429441265,5.910295478514144,5.396431509398234,7.5439242871429215,1.7278468343856785
1.008,4.381533400219331,5.1027803919499535,4.941195585770558,7.195242012530975,1.5248850220229018
1.01,4.045084971874734,4.114496766047343,4.373811764528499,6.754623404016129,1.2748479794973815
1.012,3.6448431371070567,2.980455040955573,3.7071576785420173,6.2276984125361965,0.9854546830965798
1.014,3.18711994874345,1.7408292101540834,2.9563640492897365,5.621199758390803,0.6656390890459903
1.016,2.6791339748949876,0.43953363670522966,2.138471272279543,4.942876904722685,0.32527433038977854
1.018,2.1288964578253715,-0.8773326349500619,1.2720426595323404,4.201397039690376,-0.025132079766700226
1.02,1.5450849718747153,-2.1631189606245362,0.3767431171758642,3.4062343325205924,-0.37476262917145076
1.022,0.936906572928639,-3.372275718711977,-0.5271071793044191,2.567548878457687,-0.7128237574265089
1.024,0.31395259764655103,-4.461967928240777,-1.4189939821423372,1.6960568793764481,-1.028879067563001
1.026,-0.3139525976465437,-5.393592699430462,-2.278674573130823,0.8028937188097297,-1.3131715115059073
1.028,-0.9369065729286318,-6.134146760307029,-3.0866372026890057,-0.10052831906681069,-1.5569246031340465
1.03,-1.5450849718747082,-6.657395614066055,-3.8245439384921314,-1.0026658685144243,-1.7526133600877298
1.032,-2.128896457825365,-6.944802909201333,-4.475646872545106,-1.8919919761897885,-1.8941966099894834
1.034,-2.6791339748949516,-6.9861870989979025,-5.02516824025283,-2.7571433853961285,-1.9773034894758266
1.036,-3.1871199487434443,-6.7800821279004335,-5.46063582410997,-3.5870657287202508,-1.9993683785666
1.038,-3.6448431371070757,-6.333789367262177,-5.772166029516521,-4.371154773874147,-1.959710104768493
1.04,-4.045084971874729,-5.663118960624647,-5.952688207886863,-5.099391917989513,-1.8595529717764991
1.042,-4.381533400219327,-4.791829741500864,-5.9981051356998005,-5.762472199103251,-1.70198896358939
1.044,-4.648882429441249,-3.7507875648530535,-5.907386007175228,-6.351923189182679,-1.491882290848368
1.046,-4.842915805643159,-2.5768718687927685,-5.682589829968476,-6.860213249549215,-1.2357192261806678
1.048,-4.960573506572386,-1.3116692021001282,-5.32881869288127,-7.2808477654799635,-0.9414078643306584
1.05,-5.0,-8.91759513002079e-14,-4.8541019662496705,-7.608452130361227,-0.6180339887498815
1.052,-4.960573506572384,1.3116692021000507,-4.269214063255735,-7.838840419073974,-0.2755805813692838
1.054,-4.842915805643156,2.576871868792695,-3.587429898345116,-7.969068873145379,0.07538036533986782
1.056,-4.6488824294412465,3.750787564852903,-2.824223592991973,-7.9974735142663995,0.4240142198441144
1.058,-4.381533400219323,4.791829741500806,-1.9969172671379487,-7.92369140557321,0.7595581910436131
1.06,-4.045084971874724,5.663118960624601,-1.1242878875143494,-7.7486652890290495,1.0716535899579847
1.062,-3.6448431371070686,6.3337893672621,-0.22614109601957993,-7.474631539652897,1.3506656162420463
1.064,-3.1871199487434367,6.780082127900414,0.6771383092408614,-7.105091590508357,1.5879807972956725
1.066,-2.679133974895003,6.986187098997898,1.5650490377393815,-6.644767193566501,1.7762728976270934
1.068,-2.128896457825356,6.944802909201355,2.4174386142820024,-6.099540088091583,1.9097290894932906
1.07,-1.545084971874699,6.657395614066079,3.2149607698739566,-5.476376847429509,1.9842294026289549
1.072,-0.936906572928622,6.134146760307067,3.93951453451774,-4.78323986446015,1.997473913212035
1.074,-0.31395259764653394,5.393592699430576,4.574655066068707,-4.028985613086085,1.9490537455731527
1.076,0.3139525976465608,4.4619679282408375,5.105966890768138,-3.223251485709299,1.8404636947317354
1.078,0.9369065729286485,3.3722757187120465,5.521391084195223,-2.3763326526162762,1.675056080084288
1.08,1.5450849718747244,2.1631189606247054,5.8114989667717944,-1.4990505166857935,1.4579372548428242
1.082,2.1288964578253804,0.8773326349501401,5.969706101887798,-0.6026144442234576,1.1958099661150339
1.084,2.679133974894966,-0.4395336367051509,5.992421739636105,0.30152146135948105,0.8967664321800544
1.086,3.1871199487434576,-1.7408292101539107,5.879130314305474,1.2018047129660616,0.5700385249399351
1.088,3.6448431371070877,-2.9804550409555013,5.632403145923252,2.0867320503191813,0.2257127697469674
1.09,4.04508497187474,-4.11449676604728,5.257840080263179,2.9449964214774296,-0.12558103905862922
1.092,4.381533400219335,-5.10278039194983,4.7639423918869905,3.765631457322667,-0.4729979940474581
1.094,4.648882429441256,-5.910295478514103,4.161919834876845,4.538151593014058,-0.8058128714273395
1.096,4.8429158056431625,-6.508435401217746,3.465436220533599,5.2526860460236575,-1.1137512329763708
1.098,4.960573506572388,-6.876010755100808,2.6902992965401604,5.900104938865397,-1.38730661162561
1.1,5.0,-7.0,1.854101966249703,6.472135954999585,-1.6180339887498987
1.102,4.960573506572391,-6.876010755100827,0.9758229911692922,6.96147003735621,-1.798810503132748
1.104,4.842915805643152,-6.508435401217785,0.07539623930007715,7.361854778926967,-1.9240553431721772
1.106,4.648882429441239,-5.910295478514106,-0.8267417441078109,7.66817431213901,-1.9899020339626001
1.108,4.381533400219314,-5.102780391949904,-1.7101155748198678,7.876514676233645,-1.9943178005212276
1.11,4.045084971874714,-4.114496766047365,-2.5546757493904724,7.984213827426173,-1.9371663222572595
1.112,3.644843137107057,-2.9804550409555075,-3.3412536989291146,7.98989565284814,-1.8202119413699842
1.114,3.187119948743424,-1.7408292101540137,-4.051996848726156,7.8934875536629425,-1.6470651952568414
1.116,2.679133974894989,-0.439533636705257,-4.670773809402167,7.696221372688684,-1.4230713544185691
1.118,2.1288964578253404,0.8773326349501334,-5.183540503157005,7.400617654675659,-1.1551454068445282
1.12,1.5450849718747501,2.1631189606246046,-5.578658915329513,7.010453440350902,-0.8515585831301317
1.122,0.9369065729286052,3.372275718711953,-5.847161236719472,6.5307140057374635,-0.521683012579773
1.124,0.3139525976465168,4.461967928240833,-5.982953401563689,5.967529163393447,-0.17570239310148666
1.1260000000000001,-0.31395259764657796,5.393592699430508,-5.982953401563682,5.328094939474001,0.17570239310149252
1.1280000000000001,-0.9369065729286654,6.134146760307017,-5.847161236719453,4.620581627378128,0.5216830125798062
1.1300000000000001,-1.5450849718747408,6.657395614066078,-5.578658915329481,3.8540293928137075,0.8515585831301627
